RUT;RAZON SOCIAL;COD VEN;VENDEDOR;CIUDAD;CANTIDAD T:01;VALOR T:01;FACTURADO T:01;VALOR FACT. T:01;CANTIDAD T:02;VALOR T:02;FACTURADO T:02;VALOR FACT. T:02;CANTIDAD T:03;VALOR T:03;FACTURADO T:03;VALOR FACT. T:03;
772090390;DUSAN SPA                                         ;002;PATRICIO CUEVAS               ;CHILLAN                       ;0000000445;00011487550;00000000241;0006172590;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
77226836K;CAMILA BOUTIQUE SPA                               ;006;HECTOR CAFFIERO VASQUEZ       ;LA SERENA                     ;0000000079;00002004210;00000000072;0001828280;0000000142;00003659580;00000000134;0003451660;0000000105;00002708950;00000000072;0001860280;0000000000;00000000000;00000000000;0000000000
77297650K;ADECOM LTDA.                                      ;001;JORGE CUEVAS                  ;SANTIAGO                      ;0000000003;00000077970;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
77326810K;GONART MODAS LTDA                                 ;006;HECTOR CAFFIERO VASQUEZ       ;OVALLE                        ;0000000119;00003032810;00000000111;0002824890;0000000128;00003260720;00000000118;0003002820;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
774518029;BOUTIQUE JUANA ELIZABETH ARAYA CAMPUSANO EIRL     ;006;HECTOR CAFFIERO VASQUEZ       ;OVALLE                        ;0000000291;00007498090;00000000257;0006607430;0000000006;00000149940;00000000006;0000149940;0000000037;00000948630;00000000037;0000948630;0000000000;00000000000;00000000000;0000000000
774998772;COMERCIAL CASA DE PIEDRA LIMITADA                 ;003;SERGIO KRAMARENCO             ;PUERTO AYSEN                  ;0000000010;00000259900;00000000010;0000259900;0000000030;00000809700;00000000029;0000783710;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
775142286;COMERCIAL JOSE ANDRES CARRASCO CID EIRL           ;002;PATRICIO CUEVAS               ;SAN FERNANDO                  ;0000000273;00007084270;00000000187;0004800130;0000000281;00007462190;00000000181;0004718190;0000000021;00000524790;00000000016;0000399840;0000000000;00000000000;00000000000;0000000000
775196882;DIVINA BOUTIQUE SPA                               ;012;CARLOS CUEVAS                 ;NACIMIENTO                    ;0000000110;00002792900;00000000068;0001737320;0000000186;00004800140;00000000168;0004344320;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
775867256;COMERCIAL GUARDIA  SPA                            ;002;PATRICIO CUEVAS               ;SAN JAVIER                    ;0000000030;00000779700;00000000029;0000752710;0000000314;00008180860;00000000244;0006303560;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
775945109;SOC. MATURANA GALVAN Y CIA.LTDA.                  ;006;HECTOR CAFFIERO VASQUEZ       ;COPIAPO                       ;0000000014;00000363860;00000000014;0000363860;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
776161667;BOUTIQUE EXCLUSIVA GIVE COYHAIQUE SPA.            ;003;SERGIO KRAMARENCO             ;COYHAIQUE                     ;0000000063;00001584370;00000000062;0001559380;0000000060;00001547400;00000000048;0001247520;0000000048;00001199520;00000000032;0000799680;0000000000;00000000000;00000000000;0000000000
776449733;BOUTIQUE BIGNONIA SPA                             ;002;PATRICIO CUEVAS               ;QUILLOTA                      ;0000000075;00001957250;00000000058;0001518420;0000000000;00000000000;00000000000;0000000000;0000000137;00003530630;00000000117;0003011830;0000000000;00000000000;00000000000;0000000000
776506435;ANDREA ALARCON SPA                                ;006;HECTOR CAFFIERO VASQUEZ       ;ARICA                         ;0000000018;00000461820;00000000000;0000000000;0000000211;00005366890;00000000177;0004485230;0000000024;00000607760;00000000023;0000580770;0000000000;00000000000;00000000000;0000000000
777307800;MANUFACTURAS E IMP.TITANIUM CHILE S.P.A           ;010;ANGELICA MELLA                ;SANTIAGO                      ;0000000799;00020698010;00000000625;0016077750;0000001036;00009052640;00000001176;0009710240;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
779115070;NAYRA NYR SPA                                     ;002;PATRICIO CUEVAS               ;PARRAL                        ;0000000096;00002447040;00000000086;0002197140;0000000036;00000917640;00000000033;0000842670;0000000020;00000509800;00000000020;0000509800;0000000000;00000000000;00000000000;0000000000
779568032;SOCIEDAD COMERCIAL JORGE CABETT LTDA.             ;003;SERGIO KRAMARENCO             ;PUNTA ARENAS                  ;0000000484;00012719160;00000000399;0010501010;0000000107;00002780930;00000000104;0002702960;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
780954175;CAPRICHOSAS SPA                                   ;001;JORGE CUEVAS                  ;LINARES                       ;0000000000;00000000000;00000000000;0000000000;0000000099;00002741520;00000000069;0001924127;0000000011;00000363890;00000000010;0000329900;0000000000;00000000000;00000000000;0000000000
781272868;VTAS DE ROPA LENCERIA Y ACCES MARGARET CID EIRL   ;001;JORGE CUEVAS                  ;SAN ANTONIO                   ;0000000000;00000000000;00000000000;0000000000;0000000028;00000769114;00000000025;0000685945;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
78164515K;BOUTIQUE L'SCALA SPA                              ;006;HECTOR CAFFIERO VASQUEZ       ;CALAMA                        ;0000000000;00000000000;00000000000;0000000000;0000000299;00007721010;00000000202;0005170980;0000000171;00004453290;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
781787825;K Y A BOUTIQUE OVALLE                             ;006;HECTOR CAFFIERO VASQUEZ       ;OVALLE                        ;0000000000;00000000000;00000000000;0000000000;0000000073;00001847270;00000000050;0001269500;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
781827843;BOUTIQUE MERCEDES SPA                             ;002;PATRICIO CUEVAS               ;OVALLE                        ;0000000009;00000242910;00000000009;0000242910;0000000159;00004089410;00000000017;0000438830;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
782060724;SPORT DENIM BY PAOLA SPA                          ;006;HECTOR CAFFIERO VASQUEZ       ;ARICA                         ;0000000000;00000000000;00000000000;0000000000;0000000062;00001595380;00000000047;0001226530;0000000063;00001529370;00000000040;0000981600;0000000000;00000000000;00000000000;0000000000
783305828;CAMILA CALYPSO SPA                                ;   ;VENDEDORES                    ;LINARES                       ;0000000000;00000000000;00000000000;0000000000;0000000047;00001191530;00000000000;0000000000;0000000032;00000847680;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
784161900;SOC.COM. BUVINIC Y BUVINIC LTDA.                  ;003;SERGIO KRAMARENCO             ;PUNTA ARENAS                  ;0000000291;00007612090;00000000177;0004610230;0000000437;00011303630;00000000361;0009320390;0000000351;00009161490;00000000306;0007925940;0000000000;00000000000;00000000000;0000000000
788014902;ALBASINI E HIJOS LIMITADA                         ;006;HECTOR CAFFIERO VASQUEZ       ;COPIAPO                       ;0000000247;00006380530;00000000217;0005651830;0000000130;00003378700;00000000126;0003275740;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
78840090K;BOUTIQUE ADIQTUS LTDA.                            ;002;PATRICIO CUEVAS               ;OSORNO                        ;0000000129;00003320710;00000000115;0002955850;0000000316;00008218840;00000000244;0006304560;0000000146;00003752540;00000000107;0002811930;0000000000;00000000000;00000000000;0000000000
798629603;EL ARTE DE VESTIR S.P.A                           ;003;SERGIO KRAMARENCO             ;PUNTA ARENAS                  ;0000000240;00006077600;00000000234;0005927660;0000000240;00006197600;00000000149;0003797510;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
799824906;COMERCIAL MULTICENTRO LTDA.                       ;042;MULTICENTRO                   ;TALCA                         ;0000002190;00055418100;00000002046;0051787540;0000003123;00080354770;00000003048;0078391520;0000000812;00021388880;00000000812;0021388880;0000000000;00000000000;00000000000;0000000000
808569000;SOC.COM.E INMOB. SANTOLAYA HNOS LTDA.             ;006;HECTOR CAFFIERO VASQUEZ       ;ANTOFAGASTA                   ;0000000098;00002463020;00000000092;0002313080;0000000210;00005304900;00000000168;0004262320;0000000052;00001351480;00000000052;0001351480;0000000000;00000000000;00000000000;0000000000
812103008;JAVER HNOS Y CIA LTDA                             ;013;RICHARD CUEVAS                ;SANTIAGO                      ;0000000168;00004328320;00000000157;0004045430;0000000294;00007556060;00000000271;0006973290;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
812425005;COOPERCARAB                                       ;002;PATRICIO CUEVAS               ;CHILLAN                       ;0000000367;00009501330;00000000330;0008543700;0000000318;00008107820;00000000173;0004412270;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
820166000;HADWEH HERMANOS LTDA                              ;012;CARLOS CUEVAS                 ;SAN JAVIER                    ;0000000152;00003811480;00000000133;0003323670;0000000000;00000000000;00000000000;0000000000;0000000065;00001650350;00000000050;0001260500;0000000000;00000000000;00000000000;0000000000
837158001;SOC.FLORES ALMANDOZ NAIR Y CIA LTDA               ;013;RICHARD CUEVAS                ;VALLENAR                      ;0000000108;00002782920;00000000091;0002353090;0000000128;00003182720;00000000111;0002757890;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
856907007;COMERCIAL GERMANI SPA.                            ;013;RICHARD CUEVAS                ;LINARES                       ;0000001254;00032154460;00000001102;0028166980;0000001720;00044186800;00000001569;0040301310;0000001224;00031119760;00000000964;0024898360;0000000000;00000000000;00000000000;0000000000
869336009;EVITA LTDA.                                       ;002;PATRICIO CUEVAS               ;CONCEPCION                    ;0000000050;00001249500;00000000049;0001224510;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000;0000000000;00000000000;00000000000;0000000000
892586004;ESTABLECIMIENTOS GERMANI SPA                      ;013;RICHARD CUEVAS                ;TALCA                         ;0000000481;00012363190;00000000454;0011679460;0000000354;00009003460;00000000340;0008632600;0000000279;00007277210;00000000265;0006906350;0000000000;00000000000;00000000000;0000000000
929460006;ESTAB. COMERC. SEIDEMANN                          ;002;PATRICIO CUEVAS               ;LA CALERA                     ;0000000640;00016482600;00000000534;0013672660;0000000271;00007154290;00000000237;0006252630;0000000324;00008255760;00000000145;0003751550;0000000000;00000000000;00000000000;0000000000
932240009;DISTRIB. IMPORT. DIMARSA LTDA                     ;002;PATRICIO CUEVAS               ;PUERTO MONTT                  ;0000001848;00047623520;00000001781;0045855190;0000001940;00049988600;00000001921;0049500790;0000000053;00001351470;00000000050;0001273500;0000000000;00000000000;00000000000;0000000000
